author_a,author_b,author_a_name,author_b_name,papers_shared,weight_frac,both_faculty
domingue_benjaminw_01,oskarsson_sven_01,Benjamin W. Domingue,Sven Oskarsson,1,0.040000,false
domingue_benjaminw_01,rietveld_corneliusa_01,Benjamin W. Domingue,Cornelius A. Rietveld,1,0.040000,false
domingue_benjaminw_01,rostapshova_olga_01,Benjamin W. Domingue,Olga Rostapshova,1,0.040000,false
domingue_benjaminw_01,ssgac_the_01,Benjamin W. Domingue,the SSGAC,1,0.040000,false
domingue_benjaminw_01,teumer_alexander_01,Benjamin W. Domingue,Alexander Teumer,1,0.040000,false
domingue_benjaminw_01,tung_joycey_01,Benjamin W. Domingue,Joyce Y. Tung,1,0.040000,false
domingue_benjaminw_01,vinkhuyzen_annaae_01,Benjamin W. Domingue,Anna A.E. Vinkhuyzen,1,0.040000,false
domingue_benjaminw_01,visscher_peterm_01,Benjamin W. Domingue,Peter M. Visscher,1,0.040000,false
domingue_benjaminw_01,yang_jian_07,Benjamin W. Domingue,Jian Yang,1,0.040000,false
dominici_francesca_01,makar_maggie_01,Francesca Dominici,Maggie Makar,1,0.200000,false
dominici_francesca_01,obermeyer_ziad_01,Francesca Dominici,Ziad Obermeyer),1,0.200000,false
donaldson_dave_01,economics_urbaneconomicsspecialissueonurban_11,Dave Donaldson,Urban Economics (special issue on “Urban Economics,1,0.200000,false
donaldson_dave_01,gopinath_gita_01,Dave Donaldson,Gita Gopinath,1,0.142857,true
donaldson_dave_01,grag_tishara_01,Dave Donaldson,Tishara Grag,1,0.250000,false
donaldson_dave_01,helpman_elhanan_01,Dave Donaldson,Elhanan Helpman,1,0.142857,true
donaldson_dave_01,history_x_01,Dave Donaldson,History”),1,0.200000,false
donaldson_dave_01,huneeus_federico_01,Dave Donaldson,Federico Huneeus,1,0.250000,false
donaldson_dave_01,komunjer_i_01,Dave Donaldson,I. Komunjer,1,0.500000,false
donaldson_dave_01,kyle_m_03,Dave Donaldson,M. Kyle,1,0.333333,false
donaldson_dave_01,li_shanjun_16,Dave Donaldson,Shanjun Li,1,0.250000,false
donaldson_dave_01,lin_yatang_06,Dave Donaldson,Yatang Lin,1,0.250000,false
donaldson_dave_01,pomeranz_d_01,Dave Donaldson,D. Pomeranz,1,0.250000,false
donaldson_dave_01,rao_deyu_01,Dave Donaldson,Deyu Rao),1,0.250000,false
donaldson_dave_01,redding_stephenj_01,Dave Donaldson,Stephen J. Redding,1,0.200000,false
donaldson_dave_01,regional_chapterinthehandbookof_01,Dave Donaldson,Chapter in the Handbook of Regional,1,0.200000,false
donaldson_dave_01,rogoff_kenneth_01,Dave Donaldson,Kenneth Rogoff,1,0.142857,true
donaldson_dave_01,science_regional_01,Dave Donaldson,Regional Science,1,0.200000,false
donaldson_dave_01,smith_christopherl_05,Dave Donaldson,Christopher L. Smith,1,0.500000,false
donaldson_dave_01,velasco_andres_01,Dave Donaldson,Andres Velasco,1,0.166667,false
donaldson_dave_01,vogel_jonathan_01,Dave Donaldson,Jonathan Vogel,1,0.333333,false
donaldson_dave_01,werning_ivan_02,Dave Donaldson,Iván Werning,1,0.333333,true
donaldson_dave_01,williams_h_02,Dave Donaldson,H. Williams,1,0.333333,false
donaldson_dave_01,x_michaelgreenstone_01,Dave Donaldson,Michael Greenstone.),1,0.333333,false
doornik_jurgen_01,harvey_andrew_01,Jurgen Doornik,Andrew Harvey,1,0.333333,false
doraszelski_ulirich_01,pakes_ariel_01,Ulirich Doraszelski,Ariel Pakes,1,1.000000,false
doraszelski_ulrich_02,lewis_greg_03,Ulrich Doraszelski,Greg Lewis,1,0.500000,false
doraszelski_ulrich_02,pakes_ariel_01,Ulrich Doraszelski,Ariel Pakes,1,0.500000,false
dordrecht_x_01,engel_eduardomra_01,Dordrecht.,Eduardo M.R.A. Engel,1,0.125000,false
dordrecht_x_01,g_j_01,Dordrecht.,J.G.,1,0.125000,false
dordrecht_x_01,hausman_jerry_01,Dordrecht.,Jerry Hausman,1,0.125000,false
dordrecht_x_01,knieps_x_01,Dordrecht.,Knieps,1,0.125000,false
dordrecht_x_01,sidak_in_01,Dordrecht.,In: Sidak,1,0.125000,false
dordrecht_x_01,springer_regulationintelecommunications_01,Dordrecht.,Regulation in Telecommunications. Springer,1,0.125000,false
dorn_david_01,pisano_gary_01,David Dorn,Gary Pisano,1,0.250000,false
dorn_david_01,shu_pian_01,David Dorn,Pian Shu,1,0.250000,false
dorn_david_01,song_jae_02,David Dorn,Jae Song,1,0.333333,false
dosi_giovanni_01,virgillito_mariaenrica_01,Giovanni Dosi,maria Enrica Virgillito,1,0.250000,false
dosi_giovanni_01,virgilllito_mariaenrica_01,Giovanni Dosi,Maria Enrica Virgilllito,1,0.250000,false
dossi_gaia_01,reenen_johnvan_01,Gaia Dossi,John van Reenen,1,0.250000,false
dossi_gaia_01,zidar_owen_01,Gaia Dossi,Owen Zidar,1,0.250000,false
dossi_gaia_01,zwick_eric_01,Gaia Dossi,Eric Zwick,1,0.250000,false
doucouliagos_hristos_01,stanley_td_03,Hristos Doucouliagos,T.D. Stanley,1,0.333333,false
doval_laura_01,lin_ranie_04,Laura Doval,Ranie Lin,1,0.250000,false
doval_laura_01,matejka_filip_01,Laura Doval,Filip Matejka,1,0.250000,false
downing_nlance_01,holmgren_ajay_01,N. Lance Downing,A. Jay Holmgren,1,0.125000,false
downing_nlance_01,huckman_roberts_01,N. Lance Downing,Robert S. Huckman,1,0.125000,false
downing_nlance_01,milstein_arnold_01,N. Lance Downing,Arnold Milstein,1,0.125000,false
downing_nlance_01,schulman_kevina_01,N. Lance Downing,Kevin A. Schulman,1,0.125000,false
downing_nlance_01,shanafelt_taitd_01,N. Lance Downing,Tait D. Shanafelt,1,0.125000,false
downing_nlance_01,sharp_christopherd_01,N. Lance Downing,Christopher D. Sharp,1,0.125000,false
doyle_joseph_01,finkelstein_amy_02,Joseph Doyle),Amy Finkelstein,1,0.333333,false
doyle_joseph_01,taubman_sarah_01,Joseph Doyle),Sarah Taubman,1,0.333333,false
doyle_joseph_01,zhou_withannetta_05,Joseph Doyle),with Annetta Zhou,1,0.333333,false
drago_laporta_01,hart_oliver_01,La Porta Drago,Oliver Hart,1,0.333333,false
drago_laporta_01,lopezdesilanes_florencio_01,La Porta Drago,Florencio Lopez-de-Silanes,1,0.333333,false
drago_laporta_01,moore_john_03,La Porta Drago,John Moore,1,0.333333,false
dray_sacha_01,landais_camille_01,Sacha Dray,Camille Landais,1,0.500000,false
dray_sacha_01,stantcheva_stefanie_01,Sacha Dray,Stefanie Stantcheva,1,0.500000,false
dreber_anna_01,easwaran_kenny_01,Anna Dreber,Kenny Easwaran,1,0.014085,false
dreber_anna_01,efferson_charles_01,Anna Dreber,Charles Efferson,1,0.014085,false
dreber_anna_01,fehr_ernst_01,Anna Dreber,Ernst Fehr,1,0.014085,false
dreber_anna_01,fidler_fiona_01,Anna Dreber,Fiona Fidler,1,0.014085,false
dreber_anna_01,field_andy_01,Anna Dreber,Andy Field,1,0.014085,false
dreber_anna_01,forster_malcolm_01,Anna Dreber,Malcolm Forster,1,0.014085,false
dreber_anna_01,george_ed_01,Anna Dreber,Ed George,1,0.014085,false
dreber_anna_01,gonzalez_richard_03,Anna Dreber,Richard Gonzalez,1,0.014085,false
dreber_anna_01,goodman_steve_02,Anna Dreber,Steve Goodman,1,0.014085,false
dreber_anna_01,green_don_02,Anna Dreber,Don Green,1,0.014085,false
dreber_anna_01,green_ed_03,Anna Dreber,Ed Green,1,0.014085,false
dreber_anna_01,greenwald_anthony_01,Anna Dreber,Anthony Greenwald,1,0.014085,false
dreber_anna_01,hadfield_jarrod_01,Anna Dreber,Jarrod Hadfield,1,0.014085,false
dreber_anna_01,hedges_larryv_01,Anna Dreber,Larry V. Hedges,1,0.014085,false
dreber_anna_01,held_leonhard_01,Anna Dreber,Leonhard Held,1,0.014085,false
dreber_anna_01,ho_teck_05,Anna Dreber,Teck Ho,1,0.014085,false
dreber_anna_01,hoijtink_herbert_01,Anna Dreber,Herbert Hoijtink,1,0.014085,false
dreber_anna_01,hruschka_danielj_01,Anna Dreber,Daniel J. Hruschka,1,0.014085,false
dreber_anna_01,imai_kosuke_01,Anna Dreber,Kosuke Imai,1,0.014085,false
dreber_anna_01,imbens_guidow_01,Anna Dreber,Guido W. Imbens,1,0.014085,false
dreber_anna_01,ioannidis_johnpa_01,Anna Dreber,John P. A. Ioannidis,1,0.014085,false
dreber_anna_01,jeon_minjeong_02,Anna Dreber,Minjeong Jeon,1,0.014085,false
dreber_anna_01,johannesson_magnus_01,Anna Dreber,Magnus Johannesson,1,0.014085,false
dreber_anna_01,johnson_valen_06,Anna Dreber,Valen Johnson,1,0.014085,false
dreber_anna_01,jones_jamesholland_03,Anna Dreber,James Holland Jones,1,0.014085,false
dreber_anna_01,kirchler_michael_01,Anna Dreber,Michael Kirchler,1,0.014085,false
dreber_anna_01,laibson_david_01,Anna Dreber,David Laibson,1,0.014085,false
dreber_anna_01,list_johna_01,Anna Dreber,John A. List,1,0.014085,false
dreber_anna_01,little_roderick_01,Anna Dreber,Roderick Little,1,0.014085,false
dreber_anna_01,lupia_arthur_01,Anna Dreber,Arthur Lupia,1,0.014085,false
dreber_anna_01,machery_edouard_01,Anna Dreber,Edouard Machery,1,0.014085,false
dreber_anna_01,maxwell_scott_01,Anna Dreber,Scott Maxwell,1,0.014085,false
dreber_anna_01,mccarthy_michael_01,Anna Dreber,Michael McCarthy,1,0.014085,false
dreber_anna_01,moore_don_01,Anna Dreber,Don Moore,1,0.014085,false
dreber_anna_01,morgan_stephen_01,Anna Dreber,Stephen Morgan,1,0.014085,false
dreber_anna_01,munafo_marcus_01,Anna Dreber,Marcus Munafo,1,0.014085,false
dreber_anna_01,nakagawa_shinichi_01,Anna Dreber,Shinichi Nakagawa,1,0.014085,false
dreber_anna_01,nosek_brian_01,Anna Dreber,Brian Nosek,1,0.014085,false
dreber_anna_01,nyhan_brendan_01,Anna Dreber,Brendan Nyhan,1,0.014085,false
dreber_anna_01,parker_timothy_02,Anna Dreber,Timothy Parker,1,0.014085,false
dreber_anna_01,pericchi_luis_01,Anna Dreber,Luis Pericchi,1,0.014085,false
dreber_anna_01,perugini_marco_01,Anna Dreber,Marco Perugini,1,0.014085,false
dreber_anna_01,rouder_jeffrey_01,Anna Dreber,Jeffrey Rouder,1,0.014085,false
dreber_anna_01,rousseau_judith_01,Anna Dreber,Judith Rousseau,1,0.014085,false
dreber_anna_01,savalei_victoria_01,Anna Dreber,Victoria Savalei,1,0.014085,false
dreber_anna_01,schonbrodt_felix_01,Anna Dreber,"Felix Sch\""onbrodt",1,0.014085,false
dreber_anna_01,sellke_thomas_01,Anna Dreber,Thomas Sellke,1,0.014085,false
dreber_anna_01,sinclair_betsy_01,Anna Dreber,Betsy Sinclair,1,0.014085,false
dreber_anna_01,tingley_dustin_01,Anna Dreber,Dustin Tingley,1,0.014085,false
dreber_anna_01,vazire_simine_01,Anna Dreber,Simine Vazire,1,0.014085,false
dreber_anna_01,wagenmakers_ericjan_01,Anna Dreber,Eric-Jan Wagenmakers,1,0.014085,false
dreber_anna_01,watts_duncan_01,Anna Dreber,Duncan Watts,1,0.014085,false
dreber_anna_01,winship_christopher_01,Anna Dreber,Christopher Winship,1,0.014085,false
dreber_anna_01,wolpert_robertl_01,Anna Dreber,Robert L. Wolpert,1,0.014085,false
dreber_anna_01,xie_yu_03,Anna Dreber,Yu Xie,1,0.014085,false
dreber_anna_01,young_cristobal_02,Anna Dreber,Cristobal Young,1,0.014085,false
dreber_anna_01,zandt_trishavan_01,Anna Dreber,Trisha Van Zandt,1,0.014085,false
dreber_anna_01,zinman_jonathan_01,Anna Dreber,Jonathan Zinman,1,0.014085,false
drerup_t_01,enke_benjamin_01,T. Drerup,Benjamin Enke,1,0.500000,false
drerup_t_01,gaudecker_hmvon_01,T. Drerup,H.-M. von Gaudecker,1,0.500000,false
dreyfuss_bnaya_01,heffetz_ori_01,Bnaya Dreyfuss,Ori Heffetz,1,0.500000,false
dreyfuss_bnaya_01,rabin_matthew_01,Bnaya Dreyfuss,Matthew Rabin,1,0.500000,false
droste_michaelc_01,knittel_christopherr_01,Michael C. Droste,Christopher R. Knittel,1,0.250000,false
droste_michaelc_01,li_shanjun_16,Michael C. Droste,Shanjun Li,1,0.250000,false
droste_michaelc_01,mina_michaelj_01,Michael C. Droste,Michael J. Mina,1,0.333333,false
droste_michaelc_01,walker_christopherd_01,Michael C. Droste,Christopher D. Walker,1,0.333333,false
drydenpeterson_scottl_01,hammond_sarahp_01,Scott L Dryden-Peterson,Sarah P Hammond,1,0.142857,false
drydenpeterson_scottl_01,lennes_inga_01,Scott L Dryden-Peterson,Inga Lennes,1,0.142857,false
drydenpeterson_scottl_01,letourneau_alyssar_01,Scott L Dryden-Peterson,Alyssa R Letourneau,1,0.142857,false
drydenpeterson_scottl_01,pathak_paraga_01,Scott L Dryden-Peterson,Parag A. Pathak,1,0.142857,false
drydenpeterson_scottl_01,rubin_emily_01,Scott L Dryden-Peterson,Emily Rubin,1,0.142857,false
drydenpeterson_scottl_01,sonmez_tayfun_02,Scott L Dryden-Peterson,Tayfun Sönmez,1,0.142857,false
drydenpeterson_scottl_01,unver_mutku_01,Scott L Dryden-Peterson,M. Utku Ünver,1,0.142857,false
du_wencui_02,freeman_richardb_01,Wencui Du,Richard B. Freeman,1,0.250000,false
du_wencui_02,tong_zheming_02,Wencui Du,Zheming Tong,1,0.250000,false
du_wencui_02,zhang_dongyang_02,Wencui Du,Dongyang Zhang,1,0.250000,false
du_wencui_02,zhuge_liqun_01,Wencui Du,Liqun Zhuge,1,0.250000,false
duan_junting_01,syrgkanis_vasilis_01,Junting Duan,Vasilis Syrgkanis,1,0.333333,false
dube_arindrajit_01,mcgrew_annie_01,Arindrajit Dube,Annie McGrew,1,0.500000,false
dube_jeanpierre_01,gentzkow_matthewa_01,Jean-Pierre Dub\'e,Matthew A. Gentzkow,1,0.333333,false
dube_jeanpierre_01,shapiro_jessem_03,Jean-Pierre Dub\'e,Jesse M. Shapiro,1,0.333333,false
dube_jeanpierre_02,handbury_jessie_01,Jean-Pierre Dubé,Jessie Handbury,1,0.200000,false
dube_jeanpierre_02,rahkovsky_ilya_01,Jean-Pierre Dubé,Ilya Rahkovsky,1,0.200000,false
dube_jeanpierre_02,schnell_molly_01,Jean-Pierre Dubé,Molly Schnell,1,0.200000,false
dubois_pierre_01,pakes_ariel_01,Pierre Dubois,Ariel Pakes,1,1.000000,false
duckworth_angelal_01,lee_seunghyeong_10,Angela L. Duckworth,Seung Hyeong Lee,1,0.022222,false
duckworth_angelal_01,rothschild_jake_02,Angela L. Duckworth,Jake Rothschild,1,0.022222,false
ducos_gilbert_01,green_jerry_04,Gilbert Ducos,Jerry Green,1,0.500000,false
ducos_gilbert_01,laffont_jeanjacques_01,Gilbert Ducos,Jean-Jacques Laffont,1,0.500000,false
duffie_darrell_01,french_kennethr_01,Darrell Duffie,Kenneth R. French,1,0.076923,false
duffie_darrell_01,kashyap_anil_01,Darrell Duffie,Anil Kashyap,1,0.076923,false
duffie_darrell_01,mishkin_frederics_01,Darrell Duffie,Frederic S. Mishkin,1,0.076923,false
duffie_darrell_01,rajan_graghuram_01,Darrell Duffie,g. Raghuram Rajan,1,0.076923,false
duffie_darrell_01,rajan_raghuram_02,Darrell Duffie,Raghuram Rajan,1,0.250000,false
duffie_darrell_01,rogoff_kenneth_01,Darrell Duffie,Kenneth Rogoff,1,0.250000,false
duffie_darrell_01,shiller_robertj_01,Darrell Duffie,Robert J. Shiller,1,0.076923,false
duffie_darrell_01,shin_hyunsong_01,Darrell Duffie,Hyun Song Shin,1,0.076923,false
duffie_darrell_01,shinn_hyunsong_01,Darrell Duffie,Hyun Song Shinn,1,0.250000,false
duffie_darrell_01,slaughter_matthewj_01,Darrell Duffie,Matthew J. Slaughter,1,0.076923,false
duffie_darrell_01,stulz_renem_01,Darrell Duffie,Ren\'e M. Stulz,1,0.076923,false
duflo_esther_01,dupas_withpascaline_01,Esther Duflo),with Pascaline Dupas,1,0.500000,false
duflo_esther_01,finklestein_amy_01,Esther Duflo),Amy Finklestein,1,0.166667,false
duflo_esther_01,floretta_john_01,Esther Duflo),John Floretta,1,0.100000,false
duflo_esther_01,ganimian_alejandroj_01,Esther Duflo),Alejandro J. Ganimian,1,0.166667,false
duflo_esther_01,ghatak_maitreesh_01,Esther Duflo),Maitreesh Ghatak,1,0.333333,false
duflo_esther_01,ghatek_maitreesh_01,Esther Duflo),Maitreesh Ghatek,1,0.333333,false
duflo_esther_01,goldberg_nathanael_01,Esther Duflo),Nathanael Goldberg,1,0.125000,false
duflo_esther_01,goldsmithpinkharm_paul_01,Esther Duflo),Paul Goldsmith-Pinkharm,1,0.083333,false
duflo_esther_01,gonsalves_greggs_01,Esther Duflo),Gregg S. Gonsalves,1,0.037037,false
duflo_esther_01,hanna_withrema_02,Esther Duflo),with Rema Hanna,1,0.333333,false
duflo_esther_01,hossain_muhammadmaqsud_01,Esther Duflo),Muhammad Maqsud Hossain,1,0.037037,false
duflo_esther_01,jakubowski_aleksandra_01,Esther Duflo),Aleksandra Jakubowski,1,0.037037,false
duflo_esther_01,jean_louismael_01,Esther Duflo),Louis-Maël Jean,1,0.250000,false
duflo_esther_01,kanakamedala_nikhil_01,Esther Duflo),Nikhil Kanakamedala,1,0.100000,false
duflo_esther_01,kang_gagandeep_01,Esther Duflo),Gagandeep Kang,1,0.037037,false
duflo_esther_01,karlan_dean_01,Esther Duflo),Dean Karlan,1,0.125000,false
duflo_esther_01,kharel_arjun_01,Esther Duflo),Arjun Kharel,1,0.037037,false
duflo_esther_01,khemani_stuti_01,Esther Duflo),Stuti Khemani,1,0.250000,false
duflo_esther_01,klaassen_sven_01,Esther Duflo),Sven Klaassen,1,0.066667,false
duflo_esther_01,kothari_dhruva_01,Esther Duflo),Dhruva Kothari,1,0.333333,false
duflo_esther_01,kurz_m_01,Esther Duflo),M. Kurz,1,0.066667,false
duflo_esther_01,linden_leigh_01,Esther Duflo),Leigh Linden,1,0.333333,false
duflo_esther_01,loisel_tritan_02,Esther Duflo),Tritan Loisel,1,0.066667,false
duflo_esther_01,loza_francine_01,Esther Duflo),Francine Loza,1,0.100000,false
duflo_esther_01,mckelway_withmadeline_01,Esther Duflo),(with Madeline McKelway,1,0.142857,false
duflo_esther_01,meriggi_niccolo_01,Esther Duflo),Niccolo Meriggi,1,0.037037,false
duflo_esther_01,messac_luke_01,Esther Duflo),Luke Messac,1,0.100000,false
duflo_esther_01,mobarak_ahmedmushfiq_01,Esther Duflo),Ahmed Mushfiq Mobarak,1,0.037037,false
duflo_esther_01,mobarak_mushfiq_02,Esther Duflo),Mushfiq Mobarak,1,0.100000,false
duflo_esther_01,mukerji_shobhini_01,Esther Duflo),Shobhini Mukerji,1,0.142857,false
duflo_esther_01,mukherji_shobhini_01,Esther Duflo),Shobhini Mukherji,1,0.142857,false
duflo_esther_01,mullainathan_sendhil_01,Esther Duflo),Sendhil Mullainathan,1,0.500000,false
duflo_esther_01,nekesa_carol_01,Esther Duflo),Carol Nekesa,1,0.037037,false
duflo_esther_01,obermeyer_ziad_01,Esther Duflo),Ziad Obermeyer),1,0.100000,false
duflo_esther_01,omer_saadb_01,Esther Duflo),Saad B. Omer,1,0.037037,false
duflo_esther_01,osei_robert_01,Esther Duflo),Robert Osei,1,0.125000,false
duflo_esther_01,postelvinay_gilles_01,Esther Duflo),Gilles Postel-Vinay,1,0.333333,false
duflo_esther_01,qadri_firdausi_01,Esther Duflo),Firdausi Qadri,1,0.037037,false
duflo_esther_01,qian_nancy_03,Esther Duflo),Nancy Qian,1,0.500000,false
duflo_esther_01,quintezmartinez_v_01,Esther Duflo),V Quintez-Martinez,1,0.066667,false
duflo_esther_01,rajah_kailash_01,Esther Duflo),Kailash Rajah,1,0.166667,false
duflo_esther_01,rees_helen_01,Esther Duflo),Helen Rees,1,0.037037,false
duflo_esther_01,reginald_cyrus_01,Esther Duflo),Cyrus Reginald,1,0.100000,false
duflo_esther_01,robinson_jonathan_01,Esther Duflo),Jonathan Robinson),1,0.200000,false
duflo_esther_01,robinson_jonathan_02,Esther Duflo),Jonathan Robinson,1,0.200000,false
duflo_esther_01,salako_babatunde_01,Esther Duflo),Babatunde Salako,1,0.037037,false
duflo_esther_01,schrimpf_anna_01,Esther Duflo),Anna Schrimpf,1,0.100000,false
duflo_esther_01,schubert_alexander_01,Esther Duflo),Alexander Schubert,1,0.100000,false
duflo_esther_01,selvavinayagam_ts_01,Esther Duflo),T.S. Selvavinayagam,1,0.100000,false
duflo_esther_01,semenova_vira_01,Esther Duflo),Vira Semenova,1,0.066667,false
duflo_esther_01,sharma_a_01,Esther Duflo),A. Sharma,1,0.066667,false
duflo_esther_01,shrestha_maheshwor_01,Esther Duflo),Maheshwor Shrestha,1,0.100000,false
duflo_esther_01,singh_rahul_02,Esther Duflo),Rahul Singh,1,0.066667,false
duflo_esther_01,spindler_martin_01,Esther Duflo),Martin Spindler,1,0.066667,false
duflo_esther_01,syrgkanis_vasilis_01,Esther Duflo),Vasilis Syrgkanis,1,0.066667,false
duflo_esther_01,taddy_matt_01,Esther Duflo),Matt Taddy,1,0.066667,false
duflo_esther_01,tandon_shreya_01,Esther Duflo),Shreya Tandon,1,0.333333,false
duflo_esther_01,thuysbaert_bram_01,Esther Duflo),Bram Thuysbaert,1,0.125000,false
duflo_esther_01,torres_benjaminaolkencarlos_01,Esther Duflo),Benjamin A. Olken Carlos Torres,1,0.052632,false
duflo_esther_01,udry_christopher_01,Esther Duflo),Christopher Udry,1,0.125000,false
duflo_esther_01,udry_withchristopher_02,Esther Duflo),with Christopher Udry,1,1.000000,false
duflo_esther_01,vaidyantha_girija_01,Esther Duflo),Girija Vaidyantha,1,0.100000,false
duflo_esther_01,voors_maarten_01,Esther Duflo),Maarten Voors,1,0.037037,false
duflo_esther_01,wang_withjenny_01,Esther Duflo),(with Jenny Wang,1,0.100000,false
duflo_esther_01,warren_shana_02,Esther Duflo),Shana Warren,1,0.037037,false
duflo_esther_01,watts_tim_02,Esther Duflo),Tim Watts,1,0.333333,false
duflo_esther_01,wiecek_witold_01,Esther Duflo),Witold Więcek.,1,0.037037,false
duflo_withesther_02,hanna_rema_01,with Esther Duflo,Rema Hanna,1,0.333333,false
duflo_withesther_02,olken_benjamina_01,with Esther Duflo,Benjamin A. Olken,1,0.333333,false
duggan_markg_01,greenberg_kyle_01,Mark G. Duggan,Kyle Greenberg,1,0.333333,false
duggan_markg_01,gruber_jonathan_01,Mark G. Duggan,Jonathan Gruber,1,0.500000,false
duijn_vancornelia_01,esko_tonu_02,van Cornelia Duijn,Tonu Esko,1,0.037037,false
duijn_vancornelia_01,franke_lude_01,van Cornelia Duijn,Lude Franke,1,0.037037,false
duijn_vancornelia_01,g_uitterlindenandre_02,van Cornelia Duijn,Uitterlinden Andre G,1,0.037037,false
duijn_vancornelia_01,groenen_patrickjf_01,van Cornelia Duijn,Patrick J.F. Groenen,1,0.037037,false
duijn_vancornelia_01,hofman_albert_01,van Cornelia Duijn,Albert Hofman,1,0.037037,false
duijn_vancornelia_01,johannesson_magnus_01,van Cornelia Duijn,Magnus Johannesson,1,0.037037,false
duijn_vancornelia_01,kardia_sharon_01,van Cornelia Duijn,Sharon Kardia,1,0.037037,false
duijn_vancornelia_01,koellinger_philippd_01,van Cornelia Duijn,Philipp D. Koellinger,1,0.037037,false
duijn_vancornelia_01,krueger_robertf_03,van Cornelia Duijn,Robert F. Krueger,1,0.037037,false
duijn_vancornelia_01,laibson_david_01,van Cornelia Duijn,David Laibson,1,0.037037,false
