author_id,display_name,name_variants,prof_id_if_faculty,is_faculty
maghzian_omeed_01,Omeed Maghzian,Omeed Maghzian,,false
magi_reedik_01,Reedik Magi,Reedik Magi,,false
magnusson_patrikke_01,Patrik K. E. Magnusson,Patrik K. E. Magnusson|Patrik Magnusson,,false
magud_nicolase_01,Nicolas E. Magud,Nicolas E. Magud,,false
mahoney_neale_01,Neale Mahoney,Neale Mahoney,,false
mailath_georgej_01,George J. Mailath,George J. Mailath|George Mailath,,false
mainardi_federico_01,Federico Mainardi,Federico Mainardi,,false
maire_danielle_01,Daniel le Maire,Daniel le Maire,,false
maj_carlo_01,Carlo Maj,Carlo Maj,,false
majerovitz_jeremy_01,Jeremy Majerovitz,Jeremy Majerovitz,,false
majlesi_kaveh_01,Kaveh Majlesi,Kaveh Majlesi,,false
majumdar_mukul_01,Mukul Majumdar,Majumdar|Mukul Majumdar,,false
makar_maggie_01,Maggie Makar,Maggie Makar,,false
makhdoumi_ali_01,Ali Makhdoumi,Ali Makhdoumi,,false
makse_x_01,Makse,Makse,,false
malani_july2020withanup_01,July 2020 (with Anup Malani,July 2020 (with Anup Malani,,false
malekian_azarakhsh_01,Azarakhsh Malekian,Azarakhsh Malekian,,false
maler_karlgoran_02,"Karl-G\""oran M\""aler","Karl-G\""oran M\""aler",,false
maler_kg_01,"K-G. M\""aler","K-G. M\""aler",,false
maler_x_01,Maler,Maler,,false
malesky_edmund_01,Edmund Malesky.,Edmund Malesky.,,false
malhotra_anilk_01,Anil K. Malhotra,Anil K. Malhotra,,false
malkawi_ali_01,Ali Malkawi,Ali Malkawi,,false
malkiel_burton_01,Burton Malkiel,Burton Malkiel,,false
mallard_travist_01,Travis T. Mallard,Travis T. Mallard,,false
mancoridis_marina_01,Marina Mancoridis,Marina Mancoridis,,false
manduca_robert_01,Robert Manduca,Robert Manduca,,false
manea_mihai_01,Mihai Manea,Mihai Manea,,false
manera_andrea_01,Andrea Manera,Andrea Manera,,false
mani_anandi_01,Anandi Mani,Anandi Mani,,false
mani_malavika_02,Malavika Mani,Malavika Mani,,false
mankiw_ngregory_01,N. Gregory Mankiw,N. Gregory Mankiw|N.G. Mankiw,harvard_mankiw_n_gregory,true
mann_michael_01,Michael Mann,Michael Mann,,false
mannikko_minna_01,"Minna M\""annikk\""o","Minna M\""annikk\""o",,false
manning_alan_01,Alan Manning,Alan Manning,,false
manoli_day_01,Day Manoli,Day Manoli,,false
manrique_aurora_01,Aurora Manrique,Aurora Manrique,,false
manski_c_01,C. Manski,C. Manski,,false
mansour_yishay_01,Yishay Mansour,Yishay Mansour,,false
manuelli_lucas_01,Lucas Manuelli,Lucas Manuelli,,false
manukonda_m_01,M. Manukonda,M. Manukonda,,false
marcellino_massimilian_01,Massimilian Marcellino,Marcellino|Massimilian Marcellino,,false
marconi_vincentc_01,Vincent C. Marconi,Vincent C. Marconi,,false
marglin_stephen_01,Stephen Marglin,Stephen Marglin,harvard_marglin_stephen,true
margo_roberta_01,Robert A. Margo,R. Margo|Robert A. Margo|Robert Margo,,false
marincola_elizabeth_01,Elizabeth Marincola,Elizabeth Marincola,,false
marine_crosbie_01,Crosbie Marine,Crosbie Marine,,false
marsh_r_01,R. Marsh,R. Marsh,,false
marsteller_j_01,J. Marsteller,J. Marsteller,,false
martin_aliciar_01,Alicia R. Martin,Alicia R. Martin,,false
martin_daniel_02,Daniel Martin,D. Martin|Daniel Martin,,false
martin_ian_03,Ian Martin,Ian Martin,,false
martin_nicholas_04,Nicholas Martin,Nicholas Martin,,false
martin_nicolasw_05,Nicolas W. Martin,Nicolas W. Martin,,false
martinez_e_01,E. Martinez,E. Martinez,,false
marvokov_jordan_01,Jordan Marvokov,Jordan Marvokov,,false
marx_philip_01,Philip Marx,P. Marx|Philip Marx,,false
mas_a_01,A. Mas,A. Mas,,false
mas_nuria_02,Nuria Mas,MAS|Nuria Mas,,false
mascollell_andreu_01,Andreu Mas-Collell,Andreu Mas-Collell,,false
maskin_erics_01,Eric S. Maskin,Eric S. Maskin|Maskin,harvard_maskin_eric_s,true
matache_margareta_01,Margareta Matache,Margareta Matache,,false
matejka_filip_01,Filip Matejka,Filip Matejka,,false
mathew_santhosh_01,Santhosh Mathew,Santhosh Mathew,,false
matouschek_n_01,N. Matouschek,N. Matouschek,,false
matt_eric_01,Eric Matt,Eric Matt,,false
mattoo_aaditya_01,Aaditya Mattoo,Aaditya Mattoo,,false
maulana_achmad_01,Achmad Maulana,Achmad Maulana,,false
mauro_beatricewederdi_01,Beatrice Weder di Mauro,Beatrice Weder di Mauro,,false
mauro_dibeatriceweder_02,di Beatrice Weder Mauro,di Beatrice Weder Mauro,,false
mauro_difilippo_03,di Filippo Mauro,di Filippo Mauro,,false
mauro_diweder_04,di Weder Mauro,di Weder Mauro,,false
mavroeidis_x_01,Mavroeidis,Mavroeidis,,false
max_wendy_01,Wendy Max,Wendy Max,,false
maxted_peter_01,Peter Maxted,Peter Maxted,,false
maxwell_scott_01,Scott Maxwell,Scott Maxwell,,false
mayer_susan_01,Susan Mayer,Susan Mayer,,false
mayer_thierry_02,Thierry Mayer,Thierry Mayer,,false
mazar_nina_01,Nina Mazar,Nina Mazar,,false
mbonu_oluchi_01,Oluchi Mbonu,Oluchi Mbonu,,false
mcalister_f_01,F. McAlister,F. McAlister,,false
mcbride_sarahc_01,Sarah C. McBride,Sarah C. McBride,,false
mccabe_brianj_01,Brian J. McCabe,Brian J. McCabe,,false
mccaffrey_ed_01,Ed McCaffrey,Ed McCaffrey,,false
mccarthy_michael_01,Michael McCarthy,Michael McCarthy,,false
mccleary_rm_01,R.M. McCleary,R. McCleary|R.M. McCleary,,false
mcclellan_mark_01,Mark McClellan,Mark McClellan,,false
mccloskey_adam_01,Adam McCloskey,Adam McCloskey,,false
mcclure_samuelm_01,Samuel M. McClure,McClure|Sam McClure|Samuel M. McClure,,false
mcconnell_margaret_01,Margaret McConnell,Margaret McConnell,,false
mccormack_kristen_01,Kristen McCormack,Kristen McCormack,,false
mccormack_tyler_02,Tyler McCormack,Tyler McCormack,,false
mccormick_tyler_01,Tyler McCormick,Tyler McCormick,,false
mccoy_j_01,J. McCoy,J. McCoy,,false
mccreary_erink_01,Erin K. McCreary,Erin K. McCreary|Erin McCreary,,false
mcdade_thomasw_01,Thomas W. McDade,Thomas McDade|Thomas W. McDade,,false
mcelheran_kristina_01,Kristina McElheran,Kristina McElheran,,false
mcgarry_brian_01,Brian McGarry,Brian McGarry,,false
mcgarry_kathleen_02,Kathleen McGarry,Kathleen McGarry,,false
mcgill_barbara_01,Barbara McGill,Barbara McGill,,false
mcgrew_annie_01,Annie McGrew,Annie McGrew,,false
mcgue_matt_01,Matt McGue,Matt McGue,,false
mcguire_paul_01,Paul McGuire,Paul McGuire,,false
mckay_alisdair_01,Alisdair McKay,Alisdair McKay,,false
mckay_r_02,R. McKay,R. McKay,,false
mckelway_madeline_02,Madeline McKelway,Madeline McKelway,,false
mckelway_withmadeline_01,(with Madeline McKelway,(with Madeline McKelway,,false
mclaren_zoe_01,Zoe McLaren,Zoe McLaren,,false
mclaughlin_incatherine_01,in Catherine McLaughlin,in Catherine McLaughlin,,false
mcliesh_caralee_01,Caralee McLiesh,Caralee McLiesh,,false
mcquade_timothyj_01,Timothy J McQuade,Tim McQuade|Timothy J McQuade,,false
mcqueen_j_01,J. McQueen,J. McQueen,,false
mcqueen_matthew_02,Matthew McQueen,Matthew McQueen,,false
mcwilliams_jmichael_01,J. Michael McWilliams,J. Michael McWilliams,,false
md_x_01,MD,MD,,false
meara_ellenr_01,Ellen R. Meara,Ellen Meara|Ellen R. Meara,,false
mechanic_robert_01,Robert Mechanic,Robert Mechanic,,false
meddens_fleur_01,Fleur Meddens,Fleur Meddens,,false
meddens_gerardus_02,Gerardus Meddens,Gerardus Meddens,,false
mede_niels_01,Niels Mede,Niels Mede,,false
medeiros_karineserfatyde_01,Karine Serfaty-de Medeiros,Karine Serfaty-de Medeiros,,false
medforddavis_lauran_01,Laura N. Medford-Davis,Laura N. Medford-Davis,,false
medicine_annalsofinternal_01,Annals of Internal Medicine,Annals of Internal Medicine|Medicine,,false
medland_sarahe_01,Sarah E. Medland,Sara E. Medland|Sarah E. Medland,,false
medoff_jamesl_01,James L. Medoff,James L. Medoff|James Medoff|Medoff,,false
meese_richard_01,Richard Meese,Richard Meese,,false
mehl_arnaud_01,Arnaud Mehl,Arnaud Mehl,,false
mehrotra_ateev_01,Ateev Mehrotra,Ateev Mehrotra,,false
mehrotra_neilr_02,Neil R. Mehrotra,Neil Mehrotra|Neil R. Mehrotra,,false
mehta_paras_01,Paras Mehta,Paras Mehta,,false
mei_jianping_01,Jianping Mei,Jianping Mei,,false
mei_pierfrancesco_02,Pierfrancesco Mei,Pierfrancesco Mei,,false
meier_jonas_01,Jonas Meier,Jonas Meier,,false
meiselman_bens_01,Ben S. Meiselman,Ben S. Meiselman,,false
melcher_marc_01,Marc Melcher,Marc Melcher,,false
melitz_marc_01,Marc Melitz,Marc Melitz,harvard_melitz_marc,true
melkers_j_01,J. Melkers,J. Melkers,,false
melly_blaise_01,Blaise Melly,B. Melly|Blaise Melly,,false
meltzer_alan_01,Alan Meltzer,Alan Meltzer,,false
mendel_brock_01,Brock Mendel,Brock Mendel,,false
mendez_oscar_01,Oscar Mendez,Oscar Mendez,,false
meng_xin_01,Xin Meng,Xin Meng,,false
menzel_k_01,K. Menzel,K. Menzel,,false
menzel_withkonrad_02,with Konrad Menzel,with Konrad Menzel|with Konrad Menzel,,false
meriggi_niccolo_01,Niccolo Meriggi,Niccolo Meriggi,,false
mertens_karel_01,Karel Mertens,Karel Mertens,,false
mertens_matthias_02,Matthias Mertens,Matthias Mertens,,false
messac_luke_01,Luke Messac,Luke Messac,,false
messer_kassandral_01,Kassandra L. Messer,Kassandra L. Messer|Kassandra Messer,,false
metcalf_ge_01,GE Metcalf,GE Metcalf,,false
metcalf_gilberte_02,Gilbert E. Metcalf,Gilbert E. Metcalf|Gilbert Metcalf,,false
metrick_andrew_01,Andrew Metrick,Andrew Metrick,,false
metspalu_andres_01,Andres Metspalu,Andres Metspalu,,false
metz_rachael_01,Rachael Metz,Rachael Metz,,false
meyer_bruced_01,Bruce D. Meyer,Bruce D. Meyer|Bruce Meyer,,false
meyer_erict_02,Eric T. Meyer,Eric T. Meyer,,false
meyer_josefin_03,Josefin Meyer,Josefin Meyer,,false
meyer_michellen_04,Michelle N. Meyer,M. Meyer|Michelle Meyer|Michelle N. Meyer,,false
meyertervehn_moritz_01,Moritz Meyer-ter-Vehn,Moritz Meyer-ter-Vehn,,false
meza_i_01,I Meza,I Meza,,false
mezo_helenale_01,Helena Le Mezo,Helena Le Mezo,,false
mezue_melvin_01,Melvin Mezue,Melvin Mezue,,false
mha_x_01,MHA,MHA,,false
mian_atif_01,Atif Mian,Atif Mian,,false
miano_armando_01,Armando Miano,Armando Miano,,false
micco_alejandro_01,Alejandro Micco,A. Micco|Alejandro Micco,,false
michaud_pierrecarl_01,Pierre-Carl Michaud,Pierre-Carl Michaud,,false
miguel_edward_01,Edward Miguel,Edward Miguel,,false
miguelez_ernest_01,Ernest Miguelez,Ernest Miguelez,,false
mijovicprelec_d_01,D. Mijovic-Prelec,D. Mijovic-Prelec,,false
mikhalev_x_01,Mikhalev,Mikhalev,,false
mikusheva_anna_01,Anna Mikusheva,Anna Mikusheva,mit_mikusheva_anna,true
milani_lili_01,Lili Milani,Lili Milani,,false
milgrom_paul_01,Paul Milgrom,Paul Milgrom,,false
milkman_katherinel_01,Katherine L. Milkman,Katherine L Milkman|Katherine L. Milkman,,false
miller_andrewc_01,Andrew C. Miller,Andrew C. Miller|Andrew Miller,,false
miller_conrad_02,Conrad Miller,Conrad Miller,,false
miller_cynthia_03,Cynthia Miller,Cynthia Miller,,false
miller_douglas_04,Douglas Miller,Douglas Miller,,false
miller_grant_05,Grant Miller,Grant Miller,,false
miller_nathan_06,Nathan Miller,Nathan Miller,,false
milligan_kevin_01,Kevin Milligan).,Kevin Milligan).,,false
milstein_arnold_01,Arnold Milstein,Arnold Milstein,,false
mimeo_deli_01,De Li. Mimeo,De Li. Mimeo,,false
min_chao_01,Chao Min,Chao Min,,false
mina_michaelj_01,Michael J. Mina,Michael J. Mina|Michael Mina,,false
minehart_deborah_01,Deborah Minehart,Deborah Minehart,,false
miquel_gerardpadroi_01,Gerard Padró i Miquel,Gerard Padró i Miquel,,false
miranda_ariannasalazar_01,Arianna Salazar Miranda,Arianna Salazar Miranda,,false
miravete_eugenio_01,Eugenio Miravete,Eugenio Miravete,,false
miron_jeffrey_01,Jeffrey Miron,Jeffrey Miron,,false
mironov_maxim_01,Maxim Mironov,Maxim Mironov,,false
mirrlees_james_01,James Mirrlees,James Mirrlees,,false
mischel_walter_01,Walter Mischel,Walter Mischel,,false
mishkin_frederics_01,Frederic S. Mishkin,Frederic S. Mishkin,,false
mishra_prachi_01,Prachi Mishra,Prachi Mishra,,false
misra_s_01,S. Misra,S. Misra,,false
misra_v_02,V. Misra,V. Misra,,false
mitchell_j_01,J. Mitchell,J. Mitchell,,false
mitchell_olivia_02,Olivia Mitchell,Olivia Mitchell,,false
mitrusi_andrew_01,Andrew Mitrusi,Andrew Mitrusi,,false
mitrut_andreea_01,Andreea Mitrut,Andreea Mitrut,,false
mitton_todd_01,Todd Mitton,Todd Mitton,,false
miyauchi_yuhei_01,Yuhei Miyauchi,Yuhei Miyauchi,,false
mobarak_ahmedmushfiq_01,Ahmed Mushfiq Mobarak,Ahmed Mushfiq Mobarak,,false
mobarak_mushfiq_02,Mushfiq Mobarak,Mushfiq Mobarak,,false
mobasseri_sanaz_01,Sanaz Mobasseri,Sanaz Mobasseri,,false
mobius_markus_01,Markus Mobius,Markus Mobius|Markus Mobius,,false
modanu_maria_01,Maria Modanu,Maria Modanu,,false
mody_ashoka_01,Ashoka Mody,Ashoka Mody,,false
moehring_alex_01,Alex Moehring,Alex Moehring,,false
moehring_withalex_02,with Alex Moehring,with Alex Moehring,,false
moffitt_terriee_01,Terrie E. Moffitt,Terrie E. Moffitt,,false
mogstad_magne_01,Magne Mogstad,Magne Mogstad,,false
mokski_elliott_01,Elliott Mokski,Elliott Mokski,,false
molina_carlos_01,Carlos Molina,Carlos Molina,,false
molinari_f_01,F. Molinari,F. Molinari,,false
moll_benjamin_01,Benjamin Moll,Benjamin Moll|Moll,,false
moller_mikkelplagborg_01,Mikkel-Plagborg Moller,Mikkel-Plagborg Moller,,false
mollerstrom_johanna_01,Johanna Mollerstrom,Johanna Mollerstrom,,false
mollerus_a_01,A. Mollerus,A. Mollerus,,false
moloche_guillermo_01,Guillermo Moloche,Guillermo Moloche|Moloche,,false
monga_celestin_01,C\'elestin Monga,C\'elestin Monga,,false
montague_x_01,Montague,Montague,,false
montamat_giselle_01,Giselle Montamat,Giselle Montamat,,false
montero_segio_01,Segio Montero,Segio Montero,,false
montes_joshuak_01,Joshua K. Montes,Joshua K. Montes|Joshua Montes,,false
montialoux_claire_01,Claire Montialoux,Claire Montialoux,,false
montiel_josel_01,Jose L. Montiel,Jose L. Montiel,,false
moore_don_01,Don Moore,Don Moore,,false
moore_francesc_02,Frances C. Moore,Frances C. Moore,,false
moore_john_03,John Moore,John Moore|Moore,,false
mor_vincent_01,Vincent Mor,Vincent Mor,,false
morales_eduardo_01,Eduardo Morales,Eduardo Morales,,false
moran_shay_01,Shay Moran,Shay Moran,,false
morcillosuarez_carlos_01,Carlos Morcillo-Suarez,Carlos Morcillo-Suarez,,false
morck_randall_01,Randall Morck,Randall Morck,,false
moreira_x_01,Moreira,Moreira,,false
moresi_withserge_01,with Serge Moresi,with Serge Moresi,,false
moretti_enrico_01,Enrico Moretti,Enrico Moretti,,false
morewedge_careyk_01,Carey K Morewedge,Carey K Morewedge,,false
morgan_stephen_01,Stephen Morgan,Stephen Morgan,,false
moro_esteban_01,Esteban Moro,Esteban Moro,,false
morris_adele_01,Adele Morris,Adele Morris,,false
morris_carriel_02,Carrie L. Morris,Carrie L. Morris,,false
morris_stephen_03,Stephen Morris,Stephen Morris,mit_morris_stephen,true
morris_tim_04,Tim Morris,Tim Morris,,false
morris_withstehen_05,with Stehen Morris,with Stehen Morris,,false
morris_withstephen_06,with Stephen Morris,with Stephen Morris,,false
morton_fionascott_01,Fiona Scott Morton,Fiona Scott Morton,,false
moscona_jacob_01,Jacob Moscona,Jacob Moscona,mit_moscona_jacob,true
moses_yoram_01,Yoram Moses,Yoram Moses,,false
mostagir_mohamed_01,Mohamed Mostagir,Mohamed Mostagir,,false
moszkowski_erica_01,Erica Moszkowski,Erica Moszkowski,,false
mountain_joannal_01,Joanna L. Mountain,Joanna L. Mountain,,false
movachan_x_01,Movachan,Movachan,,false
movva_rajiv_01,Rajiv Movva,Rajiv Movva,,false
mozaffarian_dariush_01,Dariush Mozaffarian,Dariush Mozaffarian,,false
mueller_andreasi_01,Andreas I. Mueller,Andreas I. Mueller,,false
mueller_ulrich_02,Ulrich Mueller,Ulrich Mueller,,false
muendler_marcandreas_01,Marc-Andreas Muendler,Marc-Andreas Muendler,,false
muennig_petera_01,Peter A. Muennig,Peter A. Muennig|Peter Muennig,,false
muhlbach_nicolajsndergaard_01,Nicolaj Søndergaard Mühlbach,Nicolaj Søndergaard Mühlbach,,false
mukerji_shobhini_01,Shobhini Mukerji,Shobhini Mukerji,,false
mukherji_shobhini_01,Shobhini Mukherji,Shobhini Mukherji,,false
mukhin_dmitry_01,Dmitry Mukhin,Dmitry Mukhin,,false
mullainathan_sendhil_01,Sendhil Mullainathan,Sendhil Mullainathan,mit_mullainathan_sendhil,true
mullainthan_sendhil_01,Sendhil Mullainthan,Sendhil Mullainthan,,false
mullen_kathleenj_01,Kathleen J. Mullen,Kathleen J. Mullen,,false
muller_ulrichk_01,"Ulrich K. M\""uller","Ulrich K. M\""uller",,false
muller_ulrichk_01,Ulrich K. Muller,Ulrich K. Muller,,false
mulligan_casey_01,Casey Mulligan,Casey Mulligan,,false
munafo_marcus_01,Marcus Munafo,Marcus Munafo,,false
muney_adrianalleras_01,Adriana Lleras- Muney,A. Lleras- Muney|Adriana Lleras- Muney,,false
munoz_a_01,A. Muñoz,A. Muñoz,,false
munoz_mathilde_02,Mathilde Munoz,Mathilde Munoz,,false
muntane_gerard_01,Gerard Muntan\'e,Gerard Muntan\'e,,false
munteanu_andrei_01,Andrei Munteanu,Andrei Munteanu,,false
murcianogoroff_raviv_01,Raviv Murciano-Goroff,Raviv Murciano-Goroff,,false
murnane_richardj_01,Richard J. Murnane,Richard J. Murnane,,false
murphy_kevin_01,Kevin Murphy,K.J. Murphy|Kevin Murphy|Kevin. Murphy,,false
murray_christopher_01,Christopher Murray,Christopher Murray,,false
murry_c_01,C. Murry,C. Murry,,false
musolff_leon_01,Leon Musolff,Leon Musolff|Leon Musolff.,,false
myers_stewartc_01,Stewart C. Myers,Stewart C. Myers,,false
myers_withstewart_02,with Stewart Myers,with Stewart Myers,,false
myerson_x_01,Myerson,Myerson,,false
myles_gareth_01,Gareth Myles,Gareth Myles,,false
mylovanov_tymofiy_01,Tymofiy Mylovanov,Mylovanov|Tymofiy Mylovanov,,false
nacamulli_gad_01,Gad Nacamulli,Gad Nacamulli,,false
nagel_lea_01,Lea Nagel,Lea Nagel,harvard_nagel_lea,true
nagurney_johnt_01,John T. Nagurney,John T. Nagurney,,false
naidu_suresh_01,Suresh Naidu,Suresh Naidu,,false
naik_nikhil_01,Nikhil Naik,Nikhil Naik,,false
najjar_petera_01,Peter A. Najjar,Peter A. Najjar,,false
nakagawa_shinichi_01,Shinichi Nakagawa,Shinichi Nakagawa,,false
nakajima_jouchi_01,Jouchi Nakajima,Jouchi Nakajima,,false
nakamoto_carterh_01,Carter H. Nakamoto,Carter H. Nakamoto,,false
nakamura_alice_01,Alice Nakamura,Alice Nakamura,,false
nakamura_e_02,E. Nakamura,E. Nakamura,,false
nam_jimin_01,Jimin Nam,Jimin Nam,,false
narang_jimmy_01,Jimmy Narang,Jimmy Narang,,false
narasipura_s_01,S. Narasipura,S. Narasipura,,false
narayan_abhinav_01,Abhinav Narayan,Abhinav Narayan,,false
narayanan_abhinav_01,Abhinav Narayanan,Abhinav Narayanan,,false
nardari_federico_01,Federico Nardari,Federico Nardari,,false
narita_yusuke_01,Yusuke Narita,Yusuke Narita,,false
natalucci_fabio_01,Fabio Natalucci,Fabio Natalucci,,false
nathanson_charlesg_01,Charles G. Nathanson,Charles G. Nathanson,,false
naushan_haayaf_01,Haaya F Naushan,Haaya F Naushan,,false
navarro_arcadi_01,Arcadi Navarro,Arcadi Navarro,,false
neale_benjaminm_01,Benjamin M. Neale,Benjamin M. Neale,,false
needels_karen_01,Karen Needels,Karen Needels,,false
neelam_sanjit_01,Sanjit Neelam,Sanjit Neelam,,false
neggers_yusuf_01,Yusuf Neggers,Yusuf Neggers,,false
nehzati_seyed_01,Seyed Nehzati,Seyed Nehzati,,false
neiman_brent_01,Brent Neiman,Brent Neiman,,false
neiman_poojau_02,Pooja U. Neiman,Pooja U. Neiman,,false
nekesa_carol_01,Carol Nekesa,Carol Nekesa,,false
nelidov_v_01,V. Nelidov,V. Nelidov,,false
nelson_andrew_01,Andrew Nelson,Andrew Nelson,,false
nelson_bill_02,Bill Nelson,Bill Nelson,,false
nenov_plament_01,Plamen T. Nenov,Plamen Nenov|Plamen T. Nenov,,false
nenova_tatiana_01,Tatiana Nenova,Tatiana Nenova,,false
nestoriak_nicole_01,Nicole Nestoriak,Nicole Nestoriak,,false
newbery_x_01,Newbery,Newbery,,false
newell_richardg_01,Richard G. Newell,Richard G. Newell,,false
newey_michael_01,Michael Newey,M. Newey|Michael Newey,,false
newey_whitneyk_02,Whitney K. Newey,W Newey|W. K. Newey|W. Newey|Whitney K Newey|Whitney K. Newey|Whitney Newey,,false
newey_withwhitneyk_03,with Whitney K. Newey,with Whitney K. Newey|with Whitney Newey,,false
newey_wk_04,WK Newey,WK Newey,,false
newhouse_injoseph_01,in Joseph Newhouse,in Joseph Newhouse,,false
newhouse_josephp_02,Joseph P. Newhouse,Joseph Newhouse|Joseph P. Newhouse,,false
newman_andrew_01,Andrew Newman,Andrew Newman,,false
news_codevoxdevmit_01,code  VoxDev  MIT News,code  VoxDev  MIT News,,false
news_summariesmit_02,summaries: MIT News,summaries: MIT News,,false
ng_serena_01,Serena Ng,Serena Ng,,false
ngindu_eliekabue_01,Elie Kabue Ngindu,Elie Kabue Ngindu,,false
nguyen_christinaa_01,Christina A. Nguyen,Christina A. Nguyen,,false
nguyen_minhlyt_02,Minh Ly T. Nguyen,Minh Ly T. Nguyen,,false
nguyen_tra_03,Tra Nguyen,Tra Nguyen,,false
nguyenviet_tuananh_01,Tuan Anh Nguyen-Viet,Tuan Anh Nguyen-Viet,,false
ni_a_01,A. Ni,A. Ni,,false
niblett_anthony_01,Anthony Niblett,Anthony Niblett,,false
nicholas_tom_01,Tom Nicholas,Tom Nicholas,,false
nichols_austin_01,Austin Nichols,Austin Nichols,,false
nichols_lenm_02,Len M. Nichols,Len M. Nichols,,false
nicolae_laura_01,Laura Nicolae,Laura Nicolae,,false
nicolato_elisa_01,Elisa Nicolato,Elisa Nicolato,,false
niedzwiecki_matthewj_01,Matthew J. Niedzwiecki,Matthew J. Niedzwiecki,,false
niehaus_paul_01,Paul Niehaus,Paul Niehaus,,false
nielsen_bent_01,Bent Nielsen,Bent Nielsen,,false
nielsen_kaspermeisner_02,Kasper Meisner Nielsen,Kasper Meisner Nielsen,,false
nielsen_torben_03,Torben Nielsen,Torben Nielsen,,false
nikolaenko_x_01,Nikolaenko,Nikolaenko,,false
nikpay_sayeh_01,Sayeh Nikpay,Sayeh Nikpay,,false
nimierdavid_elio_01,Elio Nimier-David,Elio Nimier-David,,false
ning_shaoyang_01,Shaoyang Ning,Shaoyang Ning,,false
nisan_noam_01,Noam Nisan,Noam Nisan,,false
niswonger_benjamin_01,Benjamin Niswonger,B. Niswonger|Benjamin Niswonger,,false
nivard_michel_01,Michel Nivard,Michel Nivard,,false
noeth_markus_01,Markus Noeth,Markus Noeth,,false
noray_kadeem_01,Kadeem Noray,Kadeem Noray,,false
